5/31/2005;0.06590216
6/30/2005;0.02816867
7/29/2005;0.06546046
8/31/2005;-0.01162591
9/30/2005;0.04439829
10/31/2005;-0.02280874
11/30/2005;0.05362675
12/30/2005;0.04137174
1/31/2006;0.04916369
2/28/2006;0.02148163
3/31/2006;0.0300274
4/28/2006;0.00666825
5/31/2006;-0.05275138
6/30/2006;-0.00167754
7/31/2006;-0.00023578
8/31/2006;0.03125676
9/29/2006;0.02470488
10/31/2006;0.04406653
11/30/2006;0.00642375
12/29/2006;0.0456049
1/31/2007;0.02913329
2/28/2007;-0.0108512
3/30/2007;0.03001888
4/30/2007;0.07110566
5/31/2007;0.06400031
6/29/2007;0.01576549
7/31/2007;-0.05284914
8/31/2007;0.00712408
9/28/2007;0.02923999
10/31/2007;0.02006103
11/30/2007;-0.01854295
12/31/2007;0.0250047
1/31/2008;-0.15067829
2/29/2008;-0.01512314
3/31/2008;-0.03158801
4/30/2008;0.06332852
5/30/2008;0.02129426
6/30/2008;-0.09560238
7/31/2008;0.00954144
8/29/2008;-0.00883702
9/30/2008;-0.09206671
10/31/2008;-0.14458019
11/28/2008;-0.06385965
12/31/2008;0.03014494
1/30/2009;-0.09809363
2/27/2009;-0.11400878
3/31/2009;0.06270455
4/30/2009;0.16762062
5/29/2009;0.03593077
6/30/2009;-0.02675264
7/31/2009;0.10886654
8/31/2009;0.02484368
9/30/2009;0.03852974
10/30/2009;-0.04584893
11/30/2009;0.03896428
12/31/2009;0.05891983
1/29/2010;-0.05852188
2/26/2010;-0.00184175
3/31/2010;0.09915048
4/30/2010;-0.00290076
5/31/2010;-0.02792998
6/30/2010;0.00019952
7/30/2010;0.03058409
8/31/2010;-0.03623147
9/30/2010;0.05127236
10/29/2010;0.05977666
11/30/2010;0.01319726
12/31/2010;0.03374454
1/31/2011;0.02361665
2/28/2011;0.02752957
3/31/2011;-0.03176565
4/29/2011;0.0671963
5/31/2011;-0.02937936
6/30/2011;0.011318
7/29/2011;-0.0294825
8/31/2011;-0.19192124
9/30/2011;-0.0488915
10/31/2011;0.11619732
11/30/2011;-0.00854862
12/30/2011;-0.03128511
1/31/2012;0.09503675
2/29/2012;0.0614918
3/30/2012;0.01323643
4/30/2012;-0.02672298
5/31/2012;-0.07347967
6/29/2012;0.02424821
7/31/2012;0.05548075
8/31/2012;0.02931518
9/28/2012;0.03519831
10/31/2012;0.00616395
11/30/2012;0.01995281
12/31/2012;0.02793734
1/31/2013;0.02149916
2/28/2013;-0.00441741
3/29/2013;0.00692484
4/30/2013;0.01518862
5/31/2013;0.05498432
6/28/2013;-0.04666756
7/31/2013;0.03979661
8/30/2013;-0.02088214
9/30/2013;0.06062457
10/31/2013;0.05114028
11/29/2013;0.04110951
12/31/2013;0.0156146
1/31/2014;-0.02571984
2/28/2014;0.0414335
3/31/2014;-0.01404962
4/30/2014;0.00495191
5/30/2014;0.03540892
6/30/2014;-0.01108287
7/31/2014;-0.0432815
8/29/2014;0.00666385
9/30/2014;0.00043611
10/31/2014;-0.01556104
11/28/2014;0.07011784
12/31/2014;-0.01756363
1/30/2015;0.09063948
2/27/2015;0.06614165
3/31/2015;0.04951121
4/30/2015;-0.04276974
5/29/2015;-0.003541
6/30/2015;-0.0410774
7/31/2015;0.03325911
8/31/2015;-0.09280493
9/30/2015;-0.05838709
10/30/2015;0.12315174
11/30/2015;0.04903992
12/31/2015;-0.05615947
1/29/2016;-0.08795487
2/29/2016;-0.03089473
3/31/2016;0.04950924
4/29/2016;0.00737142
5/31/2016;0.02229014
6/30/2016;-0.05677334
7/29/2016;0.06791362
8/31/2016;0.02468585
9/30/2016;-0.00771003
10/31/2016;0.01465034
11/30/2016;-0.00231692
12/30/2016;0.07901657
1/31/2017;0.00472517
2/28/2017;0.02592908
3/31/2017;0.04042956
4/28/2017;0.01016335
5/31/2017;0.01423459
6/30/2017;-0.02298364
7/31/2017;-0.01678442
8/31/2017;-0.00515008
9/29/2017;0.06411996
10/31/2017;0.03123504
11/30/2017;-0.01554019
12/29/2017;-0.00816494
1/31/2018;0.02104409
2/28/2018;-0.05713872
3/30/2018;-0.02726955
4/30/2018;0.0426049
5/31/2018;-0.00057247
